week,away,away_score,home,home_score,neutral,away_state,home_state
3,Euclid (Euclid),20,Hilliard Darby (Hilliard),33,0,,
3,Evergreen (Metamora),38,Lake (Millbury),28,0,,
3,Fairborn (Fairborn),7,Tippecanoe (Tipp City),55,0,,
3,Fairfield Christian Academy (Lancaster),41,East Clinton (Sabina),13,0,,
3,Fairfield Union (Lancaster),39,Fairland (Proctorville),6,0,,
3,Fairless (Brewster),6,Claymont (Uhrichsville),7,0,,
3,Field (Mogadore),6,Poland Seminary (Poland),50,0,,
3,Finneytown (Cincinnati),14,Washington (Washington Court House),42,0,,
3,Firelands (Oberlin),6,Bay (Bay Village),42,0,,
3,Firestone (Akron),7,Manchester (New Franklin),45,0,,
3,Fort Recovery (Fort Recovery),14,Coldwater (Coldwater),28,0,,
3,Fostoria (Fostoria),0,Woodmore (Elmore),44,0,,
3,Franklin (Franklin),17,Bishop Fenwick (Franklin),24,0,,
3,Franklin Heights (Columbus),14,London (London),56,0,,
3,Fredericktown (Fredericktown),27,Utica (Utica),20,0,,
3,Fremont Ross (Fremont),0,Perrysburg (Perrysburg),31,0,,
3,Frontier (New Matamoras),20,Clay-Battelle (Blacksville),42,0,,WV
3,Galion (Galion),41,Norwalk (Norwalk),0,0,,
3,Gallia Academy (Gallipolis),28,Point Pleasant (Point Pleasant),21,0,,WV
3,Geneva (Geneva),63,Normandy (Parma),0,0,,
3,Genoa Area (Genoa),42,Huron (Huron),32,0,,
3,Gibsonburg (Gibsonburg),28,Delta (Delta),49,0,,
3,Girard (Girard),48,Edgewood (Ashtabula),27,0,,
3,Glenville (Cleveland),16,Avon (Avon),28,0,,
3,Grandview Heights (Columbus),35,Northridge (Johnstown),14,0,,
3,Granville (Granville),33,Johnstown (Johnstown),14,0,,
3,Green (Uniontown),42,Tallmadge (Tallmadge),7,0,,
3,Greeneview (Jamestown),0,Northeastern (South Vienna),32,0,,
3,Greenville (Greenville),7,Piqua (Piqua),50,0,,
3,Hamilton Township (Columbus),46,Independence (Columbus),6,0,,
3,Hardin Northern (Dola),8,Cory-Rawson (Rawson),0,0,,
3,Harvey (Painesville),20,Lakewood (Lakewood),28,0,,
3,Hawken (Gates Mills),42,Gilmour Academy (Gates Mills),13,0,,
3,Heath (Heath),34,Columbus Academy (Gahanna),7,0,,
3,Highland (Medina),34,Avon Lake (Avon Lake),7,0,,
3,Hilliard Bradley (Hilliard),33,Grove City (Grove City),21,0,,
3,Hilliard Davidson (Hilliard),10,Miamisburg (Miamisburg),0,0,,
3,Hillsboro (Hillsboro),49,Portsmouth West (West Portsmouth),34,0,,
3,Holy Name (Parma Heights),20,Marion-Franklin (Columbus),0,0,,
3,Hopewell-Loudon (Bascom),22,Edison (Milan),14,0,,
3,Hudson (Hudson),49,St Vincent-St Mary (Akron),0,0,,
3,Hughes (Cincinnati),8,Roger Bacon (St Bernard),35,0,,
3,Indian Hill (Cincinnati),51,New Richmond (New Richmond),14,0,,
3,Ironton (Ironton),29,Archbishop McNicholas (Cincinnati),7,0,,
3,Jefferson Area (Jefferson),12,Lakeview (Cortland),34,0,,
3,John Hay (Cleveland),24,Independence (Independence),7,0,,
3,Kenton Ridge (Springfield),42,Batavia (Batavia),35,0,,
3,Kettering Fairmont (Kettering),23,La Salle (Cincinnati),24,0,,
3,Keystone (La Grange),14,Crestview (Ashland),28,0,,
3,River Valley (Bidwell),27,Symmes Valley (Willow Wood),55,0,,
3,Lakewood (Hebron),13,Berne Union (Sugar Grove),35,0,,
3,Lakota East (Liberty Township),35,Mason (Mason),40,0,,
3,Lakota West (West Chester),38,Hamilton (Hamilton),6,0,,
3,Leetonia (Leetonia),14,Strasburg-Franklin (Strasburg),47,0,,
3,Lehman Catholic (Sidney),43,Fort Loramie (Fort Loramie),24,0,,
3,Leipsic (Leipsic),30,Elmwood (Bloomdale),14,0,,
3,Liberty (Youngstown),21,John F Kennedy (Warren),8,0,,
3,Lima Senior (Lima),20,Marion Harding (Marion),14,0,,
3,Lima Central Catholic (Lima),6,Carey (Carey),0,0,,
3,Lockland (Lockland),0,Summit Country Day (Cincinnati),21,0,,
3,Logan (Logan),21,Warren (Vincent),27,0,,
3,Logan Elm (Circleville),6,Miami Trace (Washington Court House),7,0,,
3,Lorain (Lorain),20,Sandusky (Sandusky),32,0,,
3,Loudonville (Loudonville),14,Hillsdale (Jeromesville),35,0,,
3,Loveland (Loveland),14,Kings (Kings Mills),21,0,,
3,Lowellville (Lowellville),13,LaBrae (Leavittsburg),22,0,,
3,Lucas (Lucas),14,Danville (Danville),26,0,,
3,Lutheran East (Cleveland Heights),20,Ridgewood (West Lafayette),23,0,,
3,Lutheran West (Rocky River),0,Benedictine (Cleveland),41,0,,
3,Madeira (Cincinnati),6,Cincinnati Hills Christian Academy (Cincinnati),48,0,,
3,Madison (Madison),33,North (Eastlake),0,0,,
3,Madison (Middletown),32,Blanchester (Blanchester),15,0,,
3,Madison Comprehensive (Mansfield),6,Ontario (Ontario),57,0,,
3,Madison-Plains (London),31,Fairbanks (Milford Center),32,0,,
3,Manchester (Manchester),46,Green (Franklin Furnace),12,0,,
3,Mansfield Senior (Mansfield),7,Villa Angela-St Joseph (Cleveland),47,0,,
3,Maple Heights (Maple Heights),42,Beechcroft (Columbus),6,0,,
3,Marion Local (Maria Stein),21,St Henry (St Henry),14,0,,
3,Marlington (Alliance),38,Howland (Warren),20,0,,
3,Martins Ferry (Martins Ferry),14,Independence (Coal City),35,0,,WV
3,Marysville (Marysville),30,Lancaster (Lancaster),21,0,,
3,McClain (Greenfield),35,Paint Valley (Bainbridge),22,0,,
3,McComb (McComb),9,Liberty-Benton (Findlay),52,0,,
3,McDonald (McDonald),56,Grand Valley (Orwell),28,0,,
3,Meigs (Pomeroy),21,Liberty Union (Baltimore),56,0,,
3,Campbell Memorial (Campbell),20,Champion (Warren),36,0,,
3,St Marys Memorial (St Marys),42,Celina (Celina),14,0,,
3,Miami Valley Christian Academy (Cincinnati),0,Dayton Christian (Miamisburg),35,0,,
3,Middletown (Middletown),14,Oak Hills (Cincinnati),9,0,,
3,Mifflin (Columbus),0,Bexley (Columbus),46,0,,
3,Millersport (Millersport),33,Federal Hocking (Stewart),0,0,,
3,Milton-Union (West Milton),6,Oakwood (Dayton),48,0,,
3,Mogadore (Mogadore),19,Dalton (Dalton),28,0,,
3,Mohawk (Sycamore),40,Ayersville (Defiance),15,0,,
3,Monroe (Monroe),27,Wyoming (Cincinnati),34,0,,
3,Monroe Central (Woodsfield),21,River (Hannibal),14,0,,
3,Monroeville (Monroeville),2,Seneca East (Attica),14,0,,
3,Mount Gilead (Mount Gilead),21,Grove City Christian (Grove City),7,0,,
3,Mount Healthy (Cincinnati),26,Wilmington (Wilmington),30,0,,
3,Mount Vernon (Mount Vernon),34,Delaware Hayes (Delaware),41,0,,
3,National Trail (New Paris),19,Ansonia (Ansonia),54,0,,
3,Newark (Newark),52,Zanesville (Zanesville),20,0,,
3,Newark Catholic (Newark),32,Buckeye Trail (Lore City),28,0,,
3,Newcomerstown (Newcomerstown),52,Conotton Valley (Bowerston),20,0,,
3,New Lexington (New Lexington),33,Morgan (McConnelsville),14,0,,
3,Newton Falls (Newton Falls),17,Mathews (Vienna),28,0,,
3,Nordonia (Macedonia),59,Mayfield (Mayfield),46,0,,
3,North (Akron),0,Hoover (North Canton),64,0,,
3,Northland (Columbus),17,KIPP Columbus (Columbus),12,0,,
3,Northmont (Clayton),0,Withrow (Cincinnati),42,0,,
3,Northmor (Galion),13,North Union (Richwood),19,0,,
3,Northridge (Dayton),15,Brookville (Brookville),42,0,,
3,North Ridgeville (North Ridgeville),16,North Royalton (North Royalton),6,0,,
3,Norton (Norton),53,Tuscarawas Valley (Zoarville),7,0,,
3,Northwest (Canal Fulton),3,Louisville (Louisville),10,0,,
3,Northwest (Cincinnati),21,Ross (Hamilton),28,0,,
3,Northwestern (Springfield),21,Miami East (Casstown),45,0,,
3,Northwestern (West Salem),0,Columbia (Columbia Station),49,0,,
3,Northwood (Northwood),18,Upper Sandusky (Upper Sandusky),28,0,,
3,Norwayne (Creston),35,Garaway (Sugarcreek),36,0,,
3,Notre Dame-Cathedral Latin (Chardon),48,Kenston (Chagrin Falls),45,0,,
3,Olentangy Berlin (Delaware),21,New Albany (New Albany),30,0,,
3,Olentangy (Lewis Center),14,Olentangy Orange (Lewis Center),42,0,,
3,Olentangy Liberty (Powell),14,Gahanna Lincoln (Gahanna),20,0,,
3,Olmsted Falls (Olmsted Falls),24,Strongsville (Strongsville),21,0,,
3,Orange (Pepper Pike),28,Fairview (Fairview Park),63,0,,
3,Orrville (Orrville),28,Canton Central Catholic (Canton),7,0,,
3,Otsego (Tontogany),0,Liberty Center (Liberty Center),40,0,,
3,Ottawa-Glandorf (Ottawa),27,Kenton (Kenton),38,0,,
3,Ottawa Hills (Toledo),12,Swanton (Swanton),0,0,,
3,Padua Franciscan (Parma),22,Bedford (Bedford),23,0,,
3,Parkway (Rockford),14,New Bremen (New Bremen),56,0,,
3,Perkins (Sandusky),24,St Francis de Sales (Toledo),30,0,,
3,Perry (Lima),6,North Central (Pioneer),12,0,,
3,Perry (Massillon),25,Warren G Harding (Warren),15,0,,
3,Perry (Perry),24,Kirtland (Kirtland),44,0,,
3,Philo (Duncan Falls),38,Maysville (Zanesville),21,0,,
3,Pickerington Central (Pickerington),3,Pickerington North (Pickerington),17,0,,
3,Piketon (Piketon),7,Valley (Lucasville),24,0,,
3,Pleasant (Marion),7,Whitehall-Yearling (Whitehall),36,0,,
3,Port Clinton (Port Clinton),20,Oak Harbor (Oak Harbor),35,0,,
3,Princeton (Cincinnati),47,Sycamore (Cincinnati),0,0,,
3,Purcell Marian (Cincinnati),12,Harvest Prep (Canal Winchester),47,0,,
3,Ravenna (Ravenna),27,Niles McKinley (Niles),21,0,,
3,Reading (Reading),20,Aiken (Cincinnati),24,0,,
3,Reynoldsburg (Reynoldsburg),0,Upper Arlington (Upper Arlington),50,0,,
3,Rhodes (Cleveland),34,Lakeside (Ashtabula),14,0,,
3,Richmond Heights (Richmond Heights),6,John Adams (Cleveland),32,0,,
3,Ridgedale (Morral),7,Ridgemont (Mt Victory),30,0,,
3,Rittman (Rittman),14,South Central (Greenwich),12,0,,
3,Riverside (De Graff),28,Spencerville (Spencerville),14,0,,
3,River View (Warsaw),0,Crooksville (Crooksville),48,0,,
3,Rock Hill (Ironton),34,Oak Hill (Oak Hill),8,0,,
3,Rocky River (Rocky River),28,Lake (Uniontown),34,0,,
3,Rootstown (Rootstown),30,Trinity (Garfield Heights),0,0,,
3,Rossford (Rossford),34,Rogers (Toledo),14,0,,
3,St Clairsville (St Clairsville),38,Beaver Local (East Liverpool),7,0,,
3,St Francis DeSales (Columbus),35,Africentric Early College (Columbus),18,0,,
3,St Ignatius (Cleveland),21,Mentor (Mentor),35,0,,
3,St Joseph Central Catholic (Fremont),47,Sebring McKinley (Sebring),12,0,,
3,St Paul (Norwalk),22,Calvert (Tiffin),20,0,,
3,St Thomas Aquinas (Louisville),6,Tuscarawas Central Catholic (New Philadelphia),20,0,,
3,St Xavier (Cincinnati),24,Cathedral (Indianapolis),6,0,,IN
3,Salem (Salem),56,East Liverpool (East Liverpool),20,0,,
3,Shadyside (Shadyside),14,Buckeye Local (Rayland),20,0,,
3,Shaker Heights (Shaker Heights),7,Solon (Solon),10,0,,
3,Shawnee (Springfield),12,Tecumseh (New Carlisle),14,0,,
3,Shelby (Shelby),49,Bellevue (Bellevue),6,0,,
3,Sheridan (Thornville),21,Licking Heights (Pataskala),19,0,,
3,South (Columbus),6,Belmont (Dayton),20,0,,
3,South (Willoughby),34,Brush (Lyndhurst),40,0,,
3,Southeastern (Chillicothe),42,Fayetteville (Fayetteville),6,0,,
3,Southeastern Local (South Charleston),0,Mechanicsburg (Mechanicsburg),54,0,,
3,Southern (Racine),14,Miller (Corning),52,0,,
3,South Range (Canfield),42,Barberton (Barberton),7,0,,
3,Springfield (Akron),0,Minerva (Minerva),34,0,,
3,Springfield (Holland),7,Findlay (Findlay),28,0,,
3,Springfield (New Middletown),21,Garfield (Garrettsville),40,0,,
3,Springfield (Springfield),13,Trotwood-Madison (Trotwood),16,0,,
3,Stebbins (Riverside),42,Sidney (Sidney),7,0,,
3,Amherst Steele (Amherst),34,North Olmsted (North Olmsted),0,0,,
3,Sylvania Northview (Sylvania),31,Start (Toledo),30,0,,
3,Sylvania Southview (Sylvania),0,Whitmer (Toledo),48,0,,
3,Taft (Cincinnati),56,Chaminade Julienne (Dayton),7,0,,
3,Talawanda (Oxford),45,Eaton (Eaton),20,0,,
3,Taylor (Cleves),55,Woodward (Cincinnati),0,0,,
3,Teays Valley (Ashville),35,Watkins Memorial (Pataskala),14,0,,
3,Toronto (Toronto),49,Wellsville (Wellsville),19,0,,
3,Triad (North Lewisburg),7,Catholic Central (Springfield),37,0,,
3,Troy (Troy),46,West Carrollton (West Carrollton),0,0,,
3,Tri-County North (Lewisburg),12,Tri-Village (New Madison),56,0,,
3,Twin Valley South (West Alexandria),12,Preble Shawnee (Camden),56,0,,
3,Union Local (Belmont),15,Indian Creek (Wintersville),23,0,,
3,University School (Hunting Valley),14,Hubbard (Hubbard),37,0,,
3,Van Buren (Van Buren),7,Pandora-Gilboa (Pandora),42,0,,
3,Vanlue (Vanlue),0,New London (New London),49,0,,
3,Versailles (Versailles),35,St John's (Delphos),0,0,,
3,Vinton County (McArthur),0,Trimble (Glouster),10,0,,
3,Wadsworth (Wadsworth),47,Medina (Medina),0,0,,
3,Waite (Toledo),6,Maumee (Maumee),42,0,,
3,Walnut Hills (Cincinnati),6,Turpin (Cincinnati),47,0,,
3,Walnut Ridge (Columbus),0,Bishop Hartley (Columbus),6,0,,
3,Wapakoneta (Wapakoneta),31,Defiance (Defiance),7,0,,
3,Waterford (Waterford),49,Shenandoah (Sarahsville),0,0,,
3,Wauseon (Wauseon),13,Eastwood (Pemberville),35,0,,
3,Waverly (Waverly),6,Unioto (Chillicothe),49,0,,
3,Wayne (Huber Heights),27,St Edward (Lakewood),63,0,,
3,Waynedale (Apple Creek),0,Triway (Wooster),45,0,,
3,Waynesfield-Goshen (Waynesfield),14,Upper Scioto Valley (McGuffey),36,0,,
3,Waynesville (Waynesville),6,Goshen (Goshen),34,0,,
3,Wellington (Wellington),22,Plymouth (Plymouth),6,0,,
3,Wellston (Wellston),6,South Point (South Point),24,0,,
3,West (Columbus),7,Centennial (Columbus),27,0,,
3,West Branch (Beloit),55,Struthers (Struthers),6,0,,
3,Western Brown (Mount Orab),16,Chillicothe (Chillicothe),35,0,,
3,Westerville South (Westerville),7,St Charles (Columbus),0,0,,
3,West Clermont (Cincinnati),14,Lebanon (Lebanon),49,0,,
3,West Holmes (Millersburg),28,Dover (Dover),7,0,,
3,West Jefferson (West Jefferson),24,Greenon (Enon),21,0,,
3,Westlake (Westlake),42,Warrensville Heights (Warrensville Heights),27,0,,
3,West Liberty-Salem (West Liberty),21,Cedarville (Cedarville),15,0,,
3,West Muskingum (Zanesville),7,John Glenn (New Concord),28,0,,
3,Wheelersburg (Wheelersburg),17,Jackson (Jackson),7,0,,
3,Williamsburg (Williamsburg),32,Mariemont (Cincinnati),14,0,,
3,Windham (Windham),0,Jackson-Milton (North Jackson),47,0,,
3,Winton Woods (Cincinnati),38,Milford (Milford),17,0,,
3,Woodridge (Peninsula),0,Cuyahoga Valley Christian Academy (Cuyahoga Falls),49,0,,
3,Woodward (Toledo),18,Oberlin (Oberlin),21,0,,
3,Wooster (Wooster),7,New Philadelphia (New Philadelphia),42,0,,
3,Thomas Worthington (Worthington),27,Dublin Scioto (Dublin),28,0,,
3,Wynford (Bucyrus),0,Western Reserve (Collins),46,0,,
3,Xenia (Xenia),20,Butler (Vandalia),0,0,,
3,Valley Christian School (Youngstown),0,Pymatuning Valley (Andover),53,0,,
3,Landmark Eagles (club) (Cincinnati),7,Adena (Frankfort),8,0,,
3,Capital (Charleston),27,Cabell Midland (Ona),13,0,WV,WV
3,Greenbrier West (Charmco),52,Summers County,12,0,WV,WV
3,Hurricane (Hurricane),12,George Washington (Charleston),45,0,WV,WV
3,John Marshall (Glen Dale),42,Weir (Weirton),12,0,WV,WV
3,Magnolia (New Martinsville),12,Wirt County (Elizabeth),47,0,WV,WV
3,Parkersburg South (Parkersburg),27,University (Morgantown),38,0,WV,WV
3,St Marys (St Marys),18,Oak Glen (New Cumberland),53,0,WV,WV
3,Tyler Consolidated,13,Wahama (Mason),28,0,WV,WV
3,Wheeling Central Catholic (Wheeling),0,Fort Frye (Beverly),40,0,WV,
3,Wheeling Park (Wheeling),33,Spring Mills (Martinsburg),28,0,WV,WV
3,Linsly (Wheeling),42,Brooke (Wellsburg),0,0,WV,WV
3,Beechwood (Fort Mitchell),48,Dixie Heights (Edgewood),7,0,KY,KY
3,Bellevue (Bellevue),19,Pendleton County (Falmouth),21,0,KY,KY
3,Berea,0,Fairview (Ashland),38,0,KY,KY
3,Boone County,0,Newport Central Catholic,40,0,KY,KY
3,Boyle County (Danville),7,Lexington Catholic (Lexington),17,0,KY,KY
3,Campbell County (Alexandria),13,Highlands (Fort Thomas),55,0,KY,KY
3,Clinton County (Albany),20,McCreary Central,34,0,KY,KY
3,Covington Catholic (Park Hills),62,Simon Kenton (Independence),15,0,KY,KY
3,East Carter,34,Boyd County (Ashland),20,0,KY,KY
3,Fleming County,20,Mason County,36,0,KY,KY
3,Gallatin County,6,Newport (Newport),35,0,KY,KY
3,Greenup County (Greenup),9,Portsmouth (Portsmouth),24,0,KY,
3,Holy Cross (Covington),45,Clermont Northeastern (Batavia),15,0,KY,
3,Lloyd Memorial (Erlanger),40,Conner (Hebron),27,0,KY,KY
3,Male (Louisville),7,St Xavier (Louisville),38,0,KY,KY
3,Raceland (Raceland),27,Pikeville (Pikeville),35,0,KY,KY
3,Russell (Russell),35,West Carter,0,0,KY,KY
3,Shelby Valley (Pikeville),13,Letcher County Central,55,0,KY,KY
3,Trinity (Louisville),21,Archbishop Moeller (Cincinnati),24,0,KY,
3,Walton-Verona (Walton),33,Ludlow (Ludlow),28,0,KY,KY
3,Cooper (Union),20,Ryle (Union),13,0,KY,KY
3,Great Crossing (Georgetown),14,Woodford County (Versailles),42,0,KY,KY
3,Ann Arbor Pioneer (Ann Arbor),13,Bedford (Temperance),23,0,MI,MI
3,Athens,0,Concord (Concord),78,0,MI,MI
3,Battle Creek St Philip,12,North Adams-Jerome (North Adams),42,0,MI,MI
3,Brother Rice (Bloomfield Hills),35,U of D Jesuit (Detroit),7,0,MI,MI
3,Detroit King (Detroit),21,Archbishop Hoban (Akron),23,0,MI,
3,Detroit Northwestern,6,Petersburg Summerfield (Petersburg),40,0,MI,MI
3,Erie Mason (Erie),14,Tawas City,44,0,MI,MI
3,Lake Fenton,0,Dearborn Divine Child (Dearborn),35,0,MI,MI
3,Grandville (Grandville),28,Detroit Cass Tech (Detroit),31,0,MI,MI
3,Litchfield,18,Waldron (Waldron),58,0,MI,MI
3,Mason,37,DeWitt (DeWitt),44,0,MI,MI
3,Milan,14,Riverview (Riverview),45,0,MI,MI
3,Orchard Lake St Mary (Orchard Lake),42,St John's Jesuit (Toledo),10,0,MI,
3,Pontiac Notre Dame (Pontiac),34,Lumen Christi (Jackson),54,0,MI,MI
3,Novi Detroit Catholic Central (Novi),27,Central Catholic (Toledo),14,0,MI,
3,River Rouge (River Rouge),6,Muskegon Mona Shores (Muskegon),16,0,MI,MI
3,Rockford,30,Muskegon (Muskegon),26,0,MI,MI
3,Tekonsha,8,Camden-Frontier (Camden),58,0,MI,MI
3,Warren De La Salle (Warren),21,Davison,23,0,MI,MI
3,Sterling Heights Parkway Christian (Sterling Heights),6,Allen Park Cabrini (Allen Park),42,0,MI,MI
3,Delaware Valley,21,Central York (York),46,0,PA,PA
3,Windber,12,Tussey Mountain,13,0,PA,PA
3,Seneca Valley (Harmony),20,Pine-Richland (Gibsonia),49,0,PA,PA
3,Thomas Jefferson,16,McKeesport (McKeesport),7,0,PA,PA
3,Brownsville (Brownsville),27,Uniontown (Uniontown),34,0,PA,PA
3,Taylor Allderdice (Pittsburgh),45,Perry Traditional Academy (Pittsburgh),6,0,PA,PA
3,Port Allegany (Port Allegany),27,Central Clarion (co-op),14,0,PA,PA
3,McDowell (Erie),9,Chardon (Chardon),26,0,PA,
3,Cathedral Prep (Erie),7,Riverside (Painesville),26,0,PA,
3,General McLane (Edinboro),28,Oil City (Oil City),7,0,PA,PA
3,Hickory (Hermitage),55,Conneaut Area (Linesville),7,0,PA,PA
3,Sharon (Sharon),49,Slippery Rock,6,0,PA,PA
3,Northwestern (Albion),12,Mercyhurst Prep (Erie),56,0,PA,PA
3,Wilmington (New Wilmington),55,Northern Bedford County,22,0,PA,PA
3,Mercer,0,Reynolds (Greenville),32,0,PA,PA
3,Saegertown,26,Lakeview,22,0,PA,PA
3,Cambridge Springs (Cambridge Springs),13,Greenville,42,0,PA,PA
3,Sharpsville (Sharpsville),21,Brookfield (Brookfield),46,0,PA,
3,University Prep (USO co-op) (Pittsburgh),56,Carrick (Pittsburgh),12,0,PA,PA
3,Batesville,17,South Dearborn (Aurora),14,0,IN,IN
3,Danville Community (Danville),49,Anderson,6,0,IN,IN
3,East Central (St Leon),7,Lawrence North (Indianapolis),32,0,IN,IN
3,Bishop Dwenger (Fort Wayne),46,Fort Wayne Wayne,0,0,IN,IN
3,Blackhawk Christian (Fort Wayne),0,Wes-Del (Gaston),42,0,IN,IN
3,Fremont (Fremont),0,Angola,34,0,IN,IN
3,Jeffersonville (Jeffersonville),27,Bedford North Lawrence,48,0,IN,IN
3,Lawrenceburg (Lawrenceburg),42,Speedway,0,0,IN,IN
3,Marion,0,Center Grove (Greenwood),55,0,IN,IN
3,Monroe Central,15,Richmond (Richmond),34,0,IN,IN
3,Roncalli (Indianapolis),11,Bishop Chatard (Indianapolis),33,0,IN,IN
3,South Adams (Berne),41,Bluffton (Bluffton),44,0,IN,IN
3,Irvington Prep (Indianapolis),0,Cincinnati Country Day (Cincinnati),46,0,IN,
3,Bishop O'Connell (Arlington),0,Saint Albans School (Washington),42,0,VA,DC
3,Broadneck (Annapolis),6,St Mary's (Annapolis),21,0,MD,MD
3,Dundalk (Baltimore),2,Bishop McNamara (Forestville),36,0,MD,MD
3,Frederick Douglass (Upper Marlboro),6,Coolidge (Washington),23,0,MD,DC
3,Dunbar (Washington),16,Gonzaga (Washington),50,0,DC,DC
3,Eastern (Washington),7,Charles H Flowers (Springdale),23,0,DC,MD
3,Roosevelt (Washington),20,Indian Valley (Gnadenhutten),49,0,DC,
3,St Francis (Hamburg),42,Jackson (Massillon),35,0,NY,
3,St John the Baptist (West Islip),16,Holy Trinity - Long Island (Hicksville),12,0,NY,NY
3,Williamsville North (Williamsville),7,Jamestown (Jamestown),38,0,NY,NY
3,Eagle Academy for Young Men II (Brooklyn),26,Fordham Prep (Bronx),3,0,NY,NY
3,Frank J. Macchiarola Educational Complex (Brooklyn),34,Xaverian (Brooklyn),22,0,NY,NY
3,Springfield Central (Springfield),35,Saint John's Preparatory School (Danvers),36,0,MA,MA
3,Xaverian Brothers (Westwood),35,Bishop Feehan (Attleboro),7,0,MA,MA
3,The Hun School (Princeton),35,Archbishop Spalding (Severn),28,0,NJ,MD
3,Ramsey (Ramsey),33,Dwight Morrow (Englewood),30,0,NJ,NJ
3,Paul VI (Haddonfield),0,St Augustine Prep (Richland),26,0,NJ,NJ
3,Middletown (Middletown),8,Red Bank Catholic (Red Bank),13,0,DE,NJ
3,St Rita (Chicago),14,Mt Carmel (Chicago),35,0,IL,IL
3,Cornerstone Christian (San Antonio),37,Fort Bend Christian Academy (Sugar Land),7,0,TX,TX
3,Cardinal Ritter (St Louis),12,Christian Brothers,34,0,MO,MO
3,Ursuline College (The Pines) (Chatham),0,Huron Heights (Newmarket),37,0,ON,ON
3,Football North (via Clarkson SS) (Mississauga),6,Walsh Jesuit (Cuyahoga Falls),30,0,ON,
3,Spruce Creek (Port Orange),27,Creekside (St Johns),13,0,FL,FL
3,Palo Verde (Blythe),38,Yuma,12,0,CA,AZ
3,Rabun Gap - Nacoochee (Rabun Gap),50,Massillon Washington (Massillon),35,0,GA,
3,Lawrence Academy (Merry Hill),38,Life Christian Academy (South Chesterfield),14,0,NC,VA
3,Tupelo (Tupelo),23,Christ Presbyterian Academy (Nashville),7,0,MS,TN
3,Kahuku (Kahuku),18,Mater Dei (Santa Ana),21,0,HI,CA
3,Simon Sanchez (Yigo),16,Southern (Santa Rita),38,0,GU,GU
3,Kubasaki (Okinawa),12,Kadena (Okinawa),6,0,JAPAN,JAPAN
3,"Zama (Sagamihara, Kanagawa)",19,"Matthew C. Perry (Iwakuni, Yamaguchi)",27,0,JAPAN,JAPAN
3,"Robert D. Edgren (Misawa, Aomori)",14,"Yokota (Fussa, Tokyo)",26,0,JAPAN,JAPAN
3,Kaiserslautern (Kaiserslautern),0,Ramstein (Ramstein-Miesenbach),15,0,GERMANY,GERMANY
3,Stuttgart (Böblingen),55,Vicenza (Vicenza),0,0,GERMANY,ITALY
3,Lakenheath (Brandon),37,Wiesbaden (Wiesbaden),12,0,UK,GERMANY
3,Antwerp (Antwerp),36,Hilltop (West Unity),0,0,,
3,Beachwood (Beachwood),0,St John School (Ashtabula),35,0,,
3,Bishop Rosecrans (Zanesville),45,Catholic Central (Steubenville),52,0,,
3,Buchtel (Akron),6,Lake Catholic (Mentor),36,0,,
3,Cardinal Stritch Catholic (Oregon),0,Chalker (Southington),56,0,,
3,Cleveland Heights (Cleveland Heights),12,Canton McKinley (Canton),34,0,,
3,Copley (Copley),41,Garfield (Akron),0,0,,
3,Danbury (Lakeside),36,Stryker (Stryker),0,0,,
3,East Technical (Cleveland),6,GlenOak (Canton),50,0,,
3,Fairport Harding (Fairport Harbor),47,Buckeye Central (New Washington),6,0,,
3,Garfield Heights (Garfield Heights),32,Detroit Denby (Detroit),8,0,,MI
3,Huntington (Chillicothe),44,Sciotoville Community (Portsmouth),0,0,,
3,Jefferson Township (Dayton),0,C4 Lions (club) (Middletown),58,0,,
3,John Marshall (Cleveland),8,Cleveland Central Catholic (Cleveland),36,0,,
3,Notre Dame (Portsmouth),34,Fisher Catholic (Lancaster),6,0,,
3,Paulding (Paulding),33,Jefferson (Delphos),7,0,,
3,St Mary Central Catholic (Sandusky),31,Kennedy Catholic (Hermitage),0,0,,PA
3,Shroder (Cincinnati),21,St Bernard-Elmwood Place (St Bernard),28,0,,
3,Troy Christian (Troy),0,Meadowdale (Dayton),48,0,,
3,Vermilion (Vermilion),60,Willard (Willard),22,0,,
3,Gamble Montessori (Cincinnati),6,Clark Montessori (Cincinnati),32,0,,
3,Peebles (club) (Peebles),6,West Union (club) (West Union),12,0,,
3,Barren County,39,Metcalfe County,0,0,KY,KY
3,Breathitt County (Jackson),50,Estill County,12,0,KY,KY
3,Campbellsville,45,Russell County,35,0,KY,KY
3,DuPont Manual,28,Frederick Douglass (Lexington),21,0,KY,KY
3,George Rogers Clark (Winchester),28,Montgomery County,17,0,KY,KY
3,Harlan,0,Morgan County (West Liberty),30,0,KY,KY
3,Hazard,9,Prestonsburg,23,0,KY,KY
3,Johnson Central,46,Belfry (Belfry),21,0,KY,KY
3,Perry County Central,39,Magoffin County,8,0,KY,KY
3,Rowan County,13,Bath County,6,0,KY,KY
3,Colon,43,Morenci (Morenci),22,0,MI,MI
3,Ottawa Lake Whiteford (Ottawa Lake),14,Harbor Beach,43,1,MI,MI
3,Grand Valley Patriots (club),0,Columbus Crusaders (club) (Columbus),63,0,MI,
3,Scranton Preparatory,28,Canisius (Buffalo),41,0,PA,NY
3,Woodland Hills,20,Central Catholic (Pittsburgh),58,1,PA,PA
