week,away,away_score,home,home_score,neutral,away_state,home_state
10,Crestview (Columbiana),58,LaBrae (Leavittsburg),25,0,,
10,Crestview (Convoy),3,Lima Central Catholic (Lima),10,0,,
10,Cuyahoga Falls (Cuyahoga Falls),6,Barberton (Barberton),49,0,,
10,Cuyahoga Heights (Cuyahoga Heights),41,Brooklyn (Brooklyn),8,0,,
10,Danville (Danville),36,East Knox (Howard),6,0,,
10,Lisbon David Anderson (Lisbon),35,Wellsville (Wellsville),28,0,,
10,Delta (Delta),21,Evergreen (Metamora),27,0,,
10,Dixie (New Lebanon),0,Preble Shawnee (Camden),62,0,,
10,Dover (Dover),24,New Philadelphia (New Philadelphia),42,0,,
10,Dublin Scioto (Dublin),24,Westerville North (Westerville),41,0,,
10,East (Columbus),20,Linden McKinley (Columbus),28,0,,
10,Youngstown East (Youngstown),14,Chaney (Youngstown),13,0,,
10,Sciotoville Community (Portsmouth),6,Notre Dame (Portsmouth),48,0,,
10,East Canton (East Canton),0,Malvern (Malvern),34,0,,
10,Eastmoor Academy (Columbus),13,Africentric Early College (Columbus),48,0,,
10,East Technical (Cleveland),6,Collinwood (Cleveland),8,0,,
10,Edgerton (Edgerton),0,Tinora (Defiance),24,0,,
10,Edgewood (Ashtabula),18,Lakeside (Ashtabula),36,0,,
10,Edgewood (Trenton),21,Monroe (Monroe),19,0,,
10,Edison (Milan),28,Huron (Huron),3,0,,
10,Edison (Richmond),13,Indian Creek (Wintersville),20,0,,
10,Edon (Edon),14,Ottawa Hills (Toledo),55,0,,
10,Elida (Elida),49,Van Wert (Van Wert),34,0,,
10,Fairbanks (Milford Center),27,West Liberty-Salem (West Liberty),29,0,,
10,Fairfield Christian Academy (Lancaster),6,Berne Union (Sugar Grove),7,0,,
10,Fairfield Union (Lancaster),23,John Marshall (Glen Dale),6,0,,WV
10,Fairless (Brewster),14,Tuslaw (Massillon),10,0,,
10,Fairport Harding (Fairport Harbor),25,Windham (Windham),41,0,,
10,Fairview (Fairview Park),47,Crestwood (Mantua),46,0,,
10,Fairview (Sherwood),34,Hicksville (Hicksville),12,0,,
10,Fayetteville (Fayetteville),6,Bethel-Tate (Bethel),54,0,,
10,Bishop Fenwick (Franklin),19,Archbishop Carroll (Dayton),7,0,,
10,Field (Mogadore),6,Ravenna (Ravenna),3,0,,
10,Findlay (Findlay),42,Sylvania Northview (Sylvania),6,0,,
10,Finneytown (Cincinnati),3,Wyoming (Cincinnati),36,0,,
10,Fort Frye (Beverly),35,Point Pleasant (Point Pleasant),7,0,,WV
10,Fort Loramie (Fort Loramie),31,Allen East (Harrod),21,0,,
10,Fort Recovery (Fort Recovery),7,Minster (Minster),49,0,,
10,Fostoria (Fostoria),29,Rossford (Rossford),21,0,,
10,Franklin (Franklin),7,Brookville (Brookville),23,0,,
10,Franklin Heights (Columbus),8,Delaware Hayes (Delaware),38,0,,
10,Fredericktown (Fredericktown),21,Centerburg (Centerburg),35,0,,
10,Fremont Ross (Fremont),49,Bowling Green (Bowling Green),0,0,,
10,Frontier (New Matamoras),7,River (Hannibal),6,0,,
10,Garfield (Garrettsville),41,Brookfield (Brookfield),14,0,,
10,Geneva (Geneva),56,Jefferson Area (Jefferson),22,0,,
10,Genoa Area (Genoa),27,Eastwood (Pemberville),42,0,,
10,Gilmour Academy (Gates Mills),14,Villa Angela-St Joseph (Cleveland),48,0,,
10,Glenville (Cleveland),41,John F Kennedy (Cleveland),0,0,,
10,Goshen (Goshen),25,Batavia (Batavia),62,0,,
10,Graham Local (St Paris),6,Benjamin Logan (Bellefontaine),19,0,,
10,Green (Franklin Furnace),8,Eastern (Beaver),46,0,,
10,Green (Uniontown),21,Lake (Uniontown),49,0,,
10,Greeneview (Jamestown),42,Cedarville (Cedarville),8,0,,
10,Greenon (Enon),24,Southeastern Local (South Charleston),28,0,,
10,Greenville (Greenville),8,West Carrollton (West Carrollton),30,0,,
10,Grove City Christian (Grove City),20,Fisher Catholic (Lancaster),14,0,,
10,Marion Harding (Marion),21,Galion (Galion),33,0,,
10,Warren G Harding (Warren),35,Austintown-Fitch (Austintown),21,0,,
10,Hardin Northern (Dola),28,Elgin (Marion),32,0,,
10,Harvey (Painesville),34,Lutheran West (Rocky River),21,0,,
10,Hawken (Gates Mills),0,Perry (Perry),68,0,,
10,Highland (Medina),34,Aurora (Aurora),0,0,,
10,Highland (Marengo),7,Ontario (Ontario),33,0,,
10,Hilliard Bradley (Hilliard),28,Dublin Coffman (Dublin),49,0,,
10,Holy Name (Parma Heights),10,West Holmes (Millersburg),42,0,,
10,Hoover (North Canton),20,Jackson (Massillon),23,0,,
10,Hopewell-Loudon (Bascom),26,Calvert (Tiffin),0,0,,
10,Hudson (Hudson),10,Solon (Solon),31,0,,
10,Hughes (Cincinnati),16,Aiken (Cincinnati),30,0,,
10,Indian Valley (Gnadenhutten),42,Claymont (Uhrichsville),0,0,,
10,Ironton (Ironton),50,Portsmouth (Portsmouth),0,0,,
10,Jackson (Jackson),43,Chillicothe (Chillicothe),14,0,,
10,Jackson-Milton (North Jackson),6,Western Reserve (Berlin Center),27,0,,
10,John Adams (Cleveland),14,John Hay (Cleveland),20,0,,
10,Kenton (Kenton),48,Shawnee (Lima),47,0,,
10,Keystone (La Grange),34,Oberlin (Oberlin),0,0,,
10,Kings (Kings Mills),42,Walnut Hills (Cincinnati),0,0,,
10,River Valley (Bidwell),0,Trimble (Glouster),58,0,,
10,Lake Catholic (Mentor),26,Notre Dame-Cathedral Latin (Chardon),17,0,,
10,Lakota (Kansas),17,Woodmore (Elmore),21,0,,
10,Lakota East (Liberty Township),24,Oak Hills (Cincinnati),6,0,,
10,Lakota West (West Chester),41,Mason (Mason),0,0,,
10,Lancaster (Lancaster),25,Newark (Newark),36,0,,
10,La Salle (Cincinnati),35,Elder (Cincinnati),24,0,,
10,Lebanon (Lebanon),14,Winton Woods (Cincinnati),28,0,,
10,Lehman Catholic (Sidney),14,Northridge (Dayton),46,0,,
10,Leipsic (Leipsic),26,Ada (Ada),29,0,,
10,Lexington (Lexington),21,Ashland (Ashland),30,0,,
10,Liberty Center (Liberty Center),52,Wauseon (Wauseon),0,0,,
10,Liberty Union (Baltimore),14,Amanda-Clearcreek (Amanda),50,0,,
10,Lima Senior (Lima),20,Start (Toledo),48,0,,
10,Gahanna Lincoln (Gahanna),17,Pickerington North (Pickerington),6,0,,
10,Logan Elm (Circleville),34,Hamilton Township (Columbus),32,0,,
10,Lorain (Lorain),34,Maple Heights (Maple Heights),32,0,,
10,Louisville (Louisville),20,Wooster (Wooster),17,0,,
10,Lowellville (Lowellville),12,Springfield (New Middletown),43,0,,
10,Madeira (Cincinnati),20,Deer Park (Cincinnati),14,0,,
10,Madison (Madison),43,Conneaut (Conneaut),6,0,,
10,Madison-Plains (London),27,Catholic Central (Springfield),7,0,,
10,Manchester (New Franklin),6,Cuyahoga Valley Christian Academy (Cuyahoga Falls),17,0,,
10,Manchester (Manchester),24,Miller (Corning),57,0,,
10,Mansfield Senior (Mansfield),6,Madison Comprehensive (Mansfield),16,0,,
10,Mapleton (Ashland),14,Crestview (Ashland),40,0,,
10,Mariemont (Cincinnati),6,Reading (Reading),37,0,,
10,Marietta (Marietta),16,Warren (Vincent),35,0,,
10,Marion Local (Maria Stein),35,Coldwater (Coldwater),0,0,,
10,Marlington (Alliance),10,Alliance (Alliance),47,0,,
10,Marysville (Marysville),31,Hilliard Darby (Hilliard),25,0,,
10,Maysville (Zanesville),17,Crooksville (Crooksville),14,0,,
10,McClain (Greenfield),10,Hillsboro (Hillsboro),41,0,,
10,McComb (McComb),39,Elmwood (Bloomdale),0,0,,
10,Niles McKinley (Niles),8,Girard (Girard),42,0,,
10,Meigs (Pomeroy),27,Alexander (Albany),12,0,,
10,St Marys Memorial (St Marys),37,Bath (Lima),29,0,,
10,Mentor (Mentor),51,Euclid (Euclid),14,0,,
10,Miami East (Casstown),42,Covington (Covington),14,0,,
10,Miami Trace (Washington Court House),21,Washington (Washington Court House),14,0,,
10,Middletown (Middletown),28,Fairfield (Fairfield),21,0,,
10,Midview (Grafton),10,Olmsted Falls (Olmsted Falls),31,0,,
10,Milford (Milford),21,Turpin (Cincinnati),24,0,,
10,Mineral Ridge (Mineral Ridge),14,McDonald (McDonald),33,0,,
10,Minerva (Minerva),6,Carrollton (Carrollton),36,0,,
10,Minford (Minford),0,Valley (Lucasville),39,0,,
10,Archbishop Moeller (Cincinnati),52,Muskegon (Muskegon),27,0,,MI
10,Mohawk (Sycamore),21,Seneca East (Attica),13,0,,
10,Monroe Central (Woodsfield),52,Shadyside (Shadyside),0,0,,
10,Montpelier (Montpelier),40,Hilltop (West Unity),6,0,,
10,Mount Healthy (Cincinnati),46,Waverly (Waverly),21,0,,
10,Mount Vernon (Mount Vernon),14,Granville (Granville),53,0,,
10,National Trail (New Paris),0,Tri-Village (New Madison),45,0,,
10,New Albany (New Albany),38,Westerville Central (Westerville),13,0,,
10,Newark Catholic (Newark),0,Johnstown (Johnstown),49,0,,
10,New Bremen (New Bremen),17,St John's (Delphos),7,0,,
10,Newcomerstown (Newcomerstown),28,Buckeye Trail (Lore City),44,0,,
10,New Lexington (New Lexington),36,Sheridan (Thornville),10,0,,
10,New Miami (Hamilton),14,Miami Valley Christian Academy (Cincinnati),63,0,,
10,Normandy (Parma),28,Valley Forge (Parma Heights),42,0,,
10,North (Eastlake),7,Kenston (Chagrin Falls),42,0,,
10,North Baltimore (North Baltimore),14,Upper Scioto Valley (McGuffey),36,0,,
10,North Central (Pioneer),0,Reading (Reading),40,0,,MI
10,North College Hill (Cincinnati),8,Purcell Marian (Cincinnati),30,0,,
10,Northeastern (South Vienna),40,West Jefferson (West Jefferson),13,0,,
10,Northmor (Galion),50,Loudonville (Loudonville),0,0,,
10,North Olmsted (North Olmsted),35,Westlake (Westlake),14,0,,
10,Northridge (Johnstown),56,Lakewood (Hebron),28,0,,
10,North Ridgeville (North Ridgeville),26,Amherst Steele (Amherst),7,0,,
10,North Royalton (North Royalton),44,Wadsworth (Wadsworth),37,0,,
10,North Union (Richwood),6,Indian Lake (Lewistown),27,0,,
10,Northwest (Canal Fulton),24,Canton South (Canton),21,0,,
10,Northwest (Cincinnati),6,Harrison (Harrison),42,0,,
10,Norwayne (Creston),45,Hillsdale (Jeromesville),21,0,,
10,Oak Harbor (Oak Harbor),49,Lake (Millbury),20,0,,
10,Oak Hill (Oak Hill),35,Northwest (McDermott),55,0,,
10,Oakwood (Dayton),34,Madison (Middletown),56,0,,
10,Olentangy (Lewis Center),11,Olentangy Berlin (Delaware),14,0,,
10,Olentangy Liberty (Powell),50,Olentangy Orange (Lewis Center),22,0,,
10,Orange (Pepper Pike),25,West Geauga (Chesterland),22,0,,
10,Orrville (Orrville),35,Triway (Wooster),54,0,,
10,Otsego (Tontogany),17,Maumee (Maumee),41,0,,
10,Ottawa-Glandorf (Ottawa),10,Defiance (Defiance),22,0,,
10,Padua Franciscan (Parma),0,Walsh Jesuit (Cuyahoga Falls),42,0,,
10,Parkway (Rockford),0,Anna (Anna),46,0,,
10,Patrick Henry (Hamler),39,Swanton (Swanton),0,0,,
10,Paulding (Paulding),46,Antwerp (Antwerp),6,0,,
10,Perry (Lima),10,Ridgedale (Morral),7,0,,
10,Perry (Massillon),38,GlenOak (Canton),21,0,,
10,Perrysburg (Perrysburg),14,Anthony Wayne (Whitehouse),31,0,,
10,Philo (Duncan Falls),13,Morgan (McConnelsville),14,0,,
10,Piqua (Piqua),44,Fairborn (Fairborn),27,0,,
10,Plymouth (Plymouth),14,South Central (Greenwich),29,0,,
10,Poland Seminary (Poland),14,Struthers (Struthers),7,0,,
10,Pymatuning Valley (Andover),61,Grand Valley (Orwell),6,0,,
10,Reynoldsburg (Reynoldsburg),21,Pickerington Central (Pickerington),52,0,,
10,Rhodes (Cleveland),50,John Marshall (Cleveland),18,0,,
10,Ridgewood (West Lafayette),22,Garaway (Sugarcreek),14,0,,
10,Rittman (Rittman),55,Northwestern (West Salem),48,0,,
10,Riverdale (Mt Blanchard),7,Pandora-Gilboa (Pandora),37,0,,
10,Riverside (De Graff),14,Milton-Union (West Milton),28,0,,
10,River Valley (Caledonia),10,Clear Fork (Bellville),34,0,,
10,River View (Warsaw),6,Coshocton (Coshocton),55,0,,
10,Rock Hill (Ironton),3,Dawson-Bryant (Coal Grove),43,0,,
10,Roger Bacon (St Bernard),69,Norwood (Norwood),6,0,,
10,Rogers (Toledo),26,Clay (Oregon),70,0,,
10,Kent Roosevelt (Kent),7,Revere (Richfield),17,0,,
10,Rootstown (Rootstown),7,Mogadore (Mogadore),28,0,,
10,Ross (Hamilton),7,Bellbrook (Bellbrook),14,0,,
10,St Clairsville (St Clairsville),55,Cambridge (Cambridge),8,0,,
10,St Francis DeSales (Columbus),7,Bishop Watterson (Columbus),44,0,,
10,St John School (Ashtabula),30,Mathews (Vienna),0,0,,
10,St John's Jesuit (Toledo),42,U of D Jesuit (Detroit),0,0,,MI
10,St Joseph Central Catholic (Fremont),34,Danbury (Lakeside),14,0,,
10,St Paul (Norwalk),29,Monroeville (Monroeville),28,0,,
10,St Vincent-St Mary (Akron),8,Benedictine (Cleveland),39,0,,
10,Salem (Salem),7,West Branch (Beloit),26,0,,
10,Sandusky (Sandusky),28,Port Clinton (Port Clinton),19,0,,
10,Scott (Toledo),0,Bowsher (Toledo),23,0,,
10,Shawnee (Springfield),20,Northwestern (Springfield),35,0,,
10,Shelby (Shelby),33,Pleasant (Marion),14,0,,
10,Shroder (Cincinnati),64,Innovation Academy (Springfield),0,0,,TN
10,South (Willoughby),14,Mayfield (Mayfield),17,0,,
10,Southeast (Ravenna),19,Liberty (Youngstown),39,0,,
10,Southeastern (Chillicothe),0,Unioto (Chillicothe),36,0,,
10,South Gallia (Crown City),34,Symmes Valley (Willow Wood),20,0,,
10,Southern (Salineville),46,Leetonia (Leetonia),21,0,,
10,South Point (South Point),12,Gallia Academy (Gallipolis),49,0,,
10,South Range (Canfield),38,Hubbard (Hubbard),0,0,,
10,Springboro (Springboro),10,Miamisburg (Miamisburg),3,0,,
10,Springfield (Akron),0,Woodridge (Peninsula),50,0,,
10,Springfield (Holland),12,Whitmer (Toledo),48,0,,
10,Stow-Munroe Falls (Stow),45,Twinsburg (Twinsburg),28,0,,
10,Streetsboro (Streetsboro),63,Cloverleaf (Seville),15,0,,
10,Stryker (Stryker),12,Waldron,47,0,,MI
10,Summit Country Day (Cincinnati),8,Cincinnati Hills Christian Academy (Cincinnati),40,0,,
10,Sycamore (Cincinnati),3,Hamilton (Hamilton),50,0,,
10,Sylvania Southview (Sylvania),12,Napoleon (Napoleon),33,0,,
10,Taft (Cincinnati),57,Woodward (Cincinnati),0,0,,
10,Taylor (Cleves),28,Indian Hill (Cincinnati),21,0,,
10,Teays Valley (Ashville),24,Logan (Logan),3,0,,
10,Tecumseh (New Carlisle),8,Jonathan Alder (Plain City),41,0,,
10,Tippecanoe (Tipp City),35,Xenia (Xenia),21,0,,
10,Triad (North Lewisburg),0,Mechanicsburg (Mechanicsburg),37,0,,
10,Trinity (Garfield Heights),49,Independence (Independence),27,0,,
10,Tri-Valley (Dresden),38,John Glenn (New Concord),7,0,,
10,Trotwood-Madison (Trotwood),42,Thurgood Marshall (Dayton),0,0,,
10,Troy (Troy),31,Sidney (Sidney),20,0,,
10,Troy Christian (Troy),7,Bethel (Tipp City),52,0,,
10,Tuscarawas Central Catholic (New Philadelphia),0,Strasburg-Franklin (Strasburg),41,0,,
10,Tuscarawas Valley (Zoarville),21,Sandy Valley (Magnolia),32,0,,
10,Tri-County North (Lewisburg),27,Twin Valley South (West Alexandria),34,0,,
10,Union Local (Belmont),14,Barnesville (Barnesville),55,0,,
10,United (Hanoverton),51,East Palestine (East Palestine),12,0,,
10,University School (Hunting Valley),35,Howland (Warren),14,0,,
10,Upper Arlington (Upper Arlington),14,Hilliard Davidson (Hilliard),10,0,,
10,Urbana (Urbana),0,London (London),56,0,,
10,Utica (Utica),6,Heath (Heath),36,0,,
10,Van Buren (Van Buren),7,Liberty-Benton (Findlay),37,0,,
10,Vanlue (Vanlue),6,Crestline (Crestline),62,0,,
10,Versailles (Versailles),10,St Henry (St Henry),17,0,,
10,Vinton County (McArthur),26,Wellston (Wellston),12,0,,
10,Walnut Ridge (Columbus),46,Independence (Columbus),8,0,,
10,Wapakoneta (Wapakoneta),21,Celina (Celina),17,0,,
10,Waterloo (Atwater),12,Campbell Memorial (Campbell),8,0,,
10,Watkins Memorial (Pataskala),7,Licking Valley (Newark),54,0,,
10,Wayne (Huber Heights),14,Centerville (Centerville),38,0,,
10,Waynedale (Apple Creek),7,Dalton (Dalton),56,0,,
10,Waynesfield-Goshen (Waynesfield),12,Ridgemont (Mt Victory),18,0,,
10,Waynesville (Waynesville),21,Valley View (Germantown),61,0,,
10,Wellington (Wellington),8,Firelands (Oberlin),31,0,,
10,Western Hills (Cincinnati),12,Withrow (Cincinnati),39,0,,
10,Western Reserve (Collins),44,New London (New London),0,0,,
10,Westfall (Williamsport),6,Piketon (Piketon),42,0,,
10,West Clermont (Cincinnati),17,Little Miami (Morrow),7,0,,
10,Westland (Galloway),33,Big Walnut (Sunbury),34,0,,
10,West Muskingum (Zanesville),56,Meadowbrook (Byesville),28,0,,
10,Wheelersburg (Wheelersburg),36,Portsmouth West (West Portsmouth),6,0,,
10,Whetstone (Columbus),7,Centennial (Columbus),42,0,,
10,Whitehall-Yearling (Whitehall),6,Buckeye Valley (Delaware),41,0,,
10,Willard (Willard),14,Margaretta (Castalia),50,0,,
10,Williamsburg (Williamsburg),48,Clermont Northeastern (Batavia),13,0,,
10,Wilmington (Wilmington),42,Western Brown (Mount Orab),21,0,,
10,Harvest Prep (Canal Winchester),35,KIPP Columbus (Columbus),14,0,,
10,Thomas Worthington (Worthington),0,Dublin Jerome (Dublin),42,0,,
10,Worthington Kilbourne (Columbus),30,Westerville South (Westerville),31,0,,
10,Zanesville (Zanesville),0,Licking Heights (Pataskala),40,0,,
10,Valley Christian School (Youngstown),34,Columbiana (Columbiana),28,0,,
10,Zane Trace (Chillicothe),16,Paint Valley (Bainbridge),12,0,,
10,Clark Montessori (Cincinnati),20,Lockland (Lockland),7,0,,
10,Brooke (Wellsburg),3,Sharon (Sharon),35,0,WV,PA
10,Cabell Midland (Ona),52,South Charleston,0,0,WV,WV
10,Clay-Battelle (Blacksville),49,Beallsville (Beallsville),6,0,WV,
10,Elkins,7,Herbert Hoover (Elkview),56,0,WV,WV
10,Frankfort (Ridgeley),52,Berkeley Springs,7,0,WV,WV
10,Gilmer County (Glenville),20,Wirt County (Elizabeth),62,0,WV,WV
10,Madonna (Weirton),14,Conotton Valley (Bowerston),47,0,WV,
10,Magnolia (New Martinsville),30,Ravenswood,14,0,WV,WV
10,Martinsburg (Martinsburg),17,Spring Mills (Martinsburg),12,0,WV,WV
10,Oak Glen (New Cumberland),0,East Liverpool (East Liverpool),52,0,WV,
10,Saint Albans,12,Parkersburg (Parkersburg),27,0,WV,WV
10,Sherman (Seth),12,Greenbrier West (Charmco),47,0,WV,WV
10,Spring Valley (Huntington),33,Woodrow Wilson (Beckley),17,0,WV,WV
10,Wahama (Mason),63,Webster County,7,0,WV,WV
10,Wheeling Central Catholic (Wheeling),29,Toronto (Toronto),27,0,WV,
10,Wheeling Park (Wheeling),49,Talawanda (Oxford),36,0,WV,
10,Mingo Central (Matewan),8,Roane County (Spencer),42,0,WV,WV
10,Boyle County (Danville),55,Wayne County,0,0,KY,KY
10,Campbell County (Alexandria),25,Great Crossing (Georgetown),60,0,KY,KY
10,Central (Louisville),78,LaRue County,0,0,KY,KY
10,Greenup County (Greenup),53,Rowan County,18,0,KY,KY
10,Hazard,6,Pikeville (Pikeville),24,0,KY,KY
10,Johnson Central,36,Ashland Blazer (Ashland),41,0,KY,KY
10,Lawrence County,20,Boyd County (Ashland),42,0,KY,KY
10,Lexington Catholic,57,Pendleton County (Falmouth),0,0,KY,KY
10,Ludlow (Ludlow),33,Holy Cross (Covington),6,0,KY,KY
10,Paris,50,Fairview (Ashland),0,0,KY,KY
10,Pleasure Ridge Park (Louisville),6,St Xavier (Louisville),42,0,KY,KY
10,Russell (Russell),23,East Carter,14,0,KY,KY
10,Ryle (Union),37,Simon Kenton (Independence),0,0,KY,KY
10,South Oldham (Crestwood),41,Collins (Shelbyville),42,0,KY,KY
10,Trimble County,0,Bishop Brossart (Alexandria),65,0,KY,KY
10,Trinity (Louisville),42,Oldham County,0,0,KY,KY
10,East Ridge,14,Shelby Valley (Pikeville),40,0,KY,KY
10,Cooper (Union),63,Dixie Heights (Edgewood),21,0,KY,KY
10,Adrian Lenawee Christian,30,Mendon,87,0,MI,MI
10,Belleville,29,Howell,30,0,MI,MI
10,Brother Rice (Bloomfield Hills),6,Sterling Heights Stevenson,30,0,MI,MI
10,Caledonia (Caledonia),20,Grandville (Grandville),49,0,MI,MI
10,Center Line,0,River Rouge (River Rouge),35,0,MI,MI
10,Colon,48,North Adams-Jerome,14,0,MI,MI
10,Concord,0,Bellevue,38,0,MI,MI
10,Dearborn Divine Child (Dearborn),42,Detroit Southeastern,8,0,MI,MI
10,Detroit Cass Tech (Detroit),40,Medina (Medina),0,0,MI,
10,Hudsonville,46,Holland West Ottawa,8,0,MI,MI
10,Martin,22,NorthPointe Christian (Grand Rapids),20,0,MI,MI
10,Orchard Lake St Mary (Orchard Lake),55,Warren Fitzgerald,13,0,MI,MI
10,LakeVille Memorial (Otisville),0,Northwood (Northwood),48,0,MI,
10,Ottawa Lake Whiteford (Ottawa Lake),22,Lucas (Lucas),6,0,MI,
10,Owosso,56,Erie Mason (Erie),6,0,MI,MI
10,Sand Creek,6,Petersburg Summerfield (Petersburg),58,0,MI,MI
10,Bedford (Temperance),0,St Francis de Sales (Toledo),30,0,MI,
10,Warren De La Salle (Warren),31,Clinton Township Chippewa Valley,21,0,MI,MI
10,Britton-Deerfield (Britton),50,Camden-Frontier,0,0,MI,MI
10,William Penn,0,Central York (York),41,0,PA,PA
10,Bishop McDevitt (Harrisburg),55,State College,58,0,PA,PA
10,Shaler,3,Pine-Richland (Gibsonia),44,0,PA,PA
10,McKeesport (McKeesport),46,Knoch,14,0,PA,PA
10,Albert Gallatin (Uniontown),48,Weir (Weirton),20,0,PA,WV
10,Farrell (Farrell),0,Cathedral Prep (Erie),7,0,PA,PA
10,Smethport (Smethport),7,Brockway,60,0,PA,PA
10,Meadville,7,Erie (Erie),44,0,PA,PA
10,Harbor Creek (Harborcreek),56,Iroquois,14,0,PA,PA
10,Franklin,12,Lakeview,44,0,PA,PA
10,Corry (Corry),26,Oil City (Oil City),21,0,PA,PA
10,North East (North East),29,Warren,14,0,PA,PA
10,Slippery Rock,20,Mercer,0,0,PA,PA
10,Seneca,41,Maplewood (Guys Mills),22,0,PA,PA
10,Eisenhower,6,Greenville,27,0,PA,PA
10,Saegertown,21,Northwestern (Albion),8,0,PA,PA
10,Bonner-Prendergast (Drexel Hill),14,Saint Joseph's Prep (Philadelphia),49,0,PA,PA
10,Conneaut Area (Linesville),35,Girard (Girard),0,0,PA,PA
10,Columbia City,0,Bishop Dwenger (Fort Wayne),38,0,IN,IN
10,Blackhawk Christian (Fort Wayne),14,North Miami,54,0,IN,IN
10,Bishop Chatard (Indianapolis),42,Crispus Attucks (Indianapolis),0,0,IN,IN
10,Northview,17,Roncalli (Indianapolis),33,0,IN,IN
10,South Dearborn (Aurora),8,Lawrenceburg (Lawrenceburg),34,0,IN,IN
10,Sullivan,7,Linton-Stockton (Linton),30,0,IN,IN
10,Yorktown,46,Richmond (Richmond),6,0,IN,IN
10,Life Christian Academy (Chester),0,St Xavier (Cincinnati),62,0,VA,
10,Southern Garrett (Oakland),8,Uniontown,27,0,MD,PA
10,Loyola / Blakefield (Towson),3,Archbishop Spalding (Severn),56,0,MD,MD
10,Riverdale Baptist (Upper Marlboro),55,Hayfield,30,0,MD,VA
10,St Francis (Hamburg),35,McDowell (Erie),33,0,NY,PA
10,Aquinas Institute (Rochester),31,Hilton (Hilton),14,0,NY,NY
10,Long Island St Anthony's (South Huntington),34,Kellenberg Memorial (Uniondale),20,0,NY,NY
10,Chaminade (Mineola),7,Iona Prep (New Rochelle),28,0,NY,NY
10,Long Island Lutheran (Brookville),14,Steubenville (Steubenville),35,0,NY,
10,Fordham Prep (Bronx),20,Xaverian (Brooklyn),7,0,NY,NY
10,St Dominic (Oyster Bay),39,St Luke (New Canaan),0,0,NY,CT
10,Moore Catholic (Staten Island),13,Monsignor Farrell (Staten Island),28,0,NY,NY
10,Don Bosco Prep (Ramsey),42,Paramus Catholic (Paramus),0,0,NJ,NJ
10,Wayne Valley (Wayne),24,Ridgewood,13,0,NJ,NJ
10,East St Louis Senior (East St Louis),13,IMG Academy (Bradenton),14,0,IL,FL
10,Mt Vernon (Mt Vernon),32,Alton Senior (Alton),33,0,IL,IL
10,Loyola Academy (Wilmette),31,Mt Carmel (Chicago),7,0,IL,IL
10,Lorne Park (Mississauga),10,Robert F. Hall (Caledon East),15,0,ON,ON
10,Humberview (Caledon),17,Mayfield (Brampton),18,0,ON,ON
10,Bishop Macdonell (Guelph),13,St James (Guelph),9,0,ON,ON
10,Sir Wilfrid Laurier (London),7,Sir Frederick Banting (London),42,0,ON,ON
10,Pauline Johnson (Brantford),36,Simcoe CS (Simcoe),38,1,ON,ON
10,John F. Ross CVI (Guelph),3,Centennial CVI (Guelph),31,0,ON,ON
10,St Thomas More (Hamilton),24,St John Henry Newman (Stoney Creek),3,0,ON,ON
10,Cathedral (Hamilton),6,St Mary (Hamilton),21,0,ON,ON
10,East Elgin (Aylmer),21,Clarke Road (London),5,0,ON,ON
10,W.F. Herman (Windsor),49,Sandwich (Windsor),0,0,ON,ON
10,St Thomas Aquinas (London),13,A. B. Lucas (London),28,0,ON,ON
10,Georgetown (Georgetown),38,Iroquois Ridge (Oakville),9,0,ON,ON
10,T.A. Blakelock (Oakville),0,Dr Frank J Hayden (Burlington),59,0,ON,ON
10,Corpus Christi (Burlington),37,Notre Dame (Burlington),7,0,ON,ON
10,Richview CI (Etobicoke),2,Northern SS (Toronto),25,0,ON,ON
10,Bill Crothers SS (Unionville),14,St Andrew's College (Aurora),21,0,ON,ON
10,Father Henry Carr (Etobicoke),14,Bishop Allen (Etobicoke),15,0,ON,ON
10,St Thomas Aquinas (Oakville),22,Bishop Reding (Milton),15,0,ON,ON
10,Football North (via Clarkson SS) (Mississauga),27,St Ignatius (Cleveland),26,0,ON,
10,F. J. Brennan Catholic (Windsor),12,Cardinal Carter Catholic (Leamington),44,0,ON,ON
10,David Suzuki (Brampton),20,St Roch Catholic SS (Brampton),33,0,ON,ON
10,St Mary's College (Sault Ste. Marie),13,Korah (Sault Ste. Marie),42,0,ON,ON
10,Western Tech (Toronto),35,Etobicoke CI (Etobicoke),8,0,ON,ON
10,Westgate (Thunder Bay),25,Hammarskjold (Thunder Bay),14,0,ON,ON
10,St Patrick's (Sarnia),10,Ursuline College (The Pines) (Chatham),0,0,ON,ON
10,Centennial (Belleville),42,Trenton (Trenton),0,0,ON,ON
10,Belle River (Belle River),15,Essex (Essex),8,0,ON,ON
10,Vincent Massey (Windsor),12,Tecumseh Vista Academy (Tecumseh),30,0,ON,ON
10,St Ignatius (Thunder Bay),44,St Patrick (Thunder Bay),0,0,ON,ON
10,Cameron Heights CI (Kitchener),7,Waterloo-Oxford District SS (Baden),24,0,ON,ON
10,Bluevale CI (Waterloo),14,Elmira District SS (Elmira),22,0,ON,ON
10,McKinnon Park (Caledonia),6,Delhi (Delhi),35,1,ON,ON
10,La Salle (Kingston),27,Holy Cross (Kingston),24,0,ON,ON
10,Westlane (Niagara Falls),3,Thorold (Thorold),26,0,ON,ON
