week,away,away_score,home,home_score,neutral,away_state,home_state
6,Roger Bacon (St Bernard),48,North College Hill (Cincinnati),2,0,,
6,Kent Roosevelt (Kent),28,Copley (Copley),21,0,,
6,Rootstown (Rootstown),37,St Thomas Aquinas (Louisville),6,0,,
6,Ross (Hamilton),7,Waynesville (Waynesville),30,0,,
6,Rossford (Rossford),10,Eastwood (Pemberville),48,0,,
6,St Francis DeSales (Columbus),28,St Charles (Columbus),7,0,,
6,St Francis de Sales (Toledo),7,Orchard Lake St Mary,35,0,,MI
6,St Ignatius (Cleveland),0,Central Catholic (Toledo),28,0,,
6,St John's (Delphos),0,Anna (Anna),39,0,,
6,Salem (Salem),14,Alliance (Alliance),48,0,,
6,Shadyside (Shadyside),0,Barnesville (Barnesville),53,0,,
6,Shaker Heights (Shaker Heights),39,Brunswick (Brunswick),34,0,,
6,Shaw (East Cleveland),0,Bedford (Bedford),30,0,,
6,Shawnee (Springfield),17,North Union (Richwood),13,0,,
6,Sheridan (Thornville),62,River View (Warsaw),0,0,,
6,Smithville (Smithville),21,Waynedale (Apple Creek),7,0,,
6,Canton South (Canton),35,Manchester (New Franklin),14,0,,
6,South (Columbus),6,Independence (Columbus),46,0,,
6,South (Willoughby),8,Riverside (Painesville),56,0,,
6,Southeast (Ravenna),34,Pymatuning Valley (Andover),64,0,,
6,Southeastern (Chillicothe),28,Westfall (Williamsport),62,0,,
6,Southeastern Local (South Charleston),41,Catholic Central (Springfield),22,0,,
6,Southern (Racine),19,Trimble (Glouster),59,0,,
6,South Point (South Point),53,Rock Hill (Ironton),20,0,,
6,South Range (Canfield),21,Poland Seminary (Poland),7,0,,
6,Springboro (Springboro),6,Centerville (Centerville),16,0,,
6,Springfield (Holland),0,Findlay (Findlay),53,0,,
6,Springfield (Springfield),7,Kettering Fairmont (Kettering),10,0,,
6,Start (Toledo),44,Rogers (Toledo),30,0,,
6,Amherst Steele (Amherst),27,Avon Lake (Avon Lake),32,0,,
6,Stow-Munroe Falls (Stow),6,Brecksville-Broadview Heights (Broadview Heights),20,0,,
6,Strongsville (Strongsville),0,Cleveland Heights (Cleveland Heights),41,0,,
6,Sylvania Northview (Sylvania),0,Perrysburg (Perrysburg),48,0,,
6,Sylvania Southview (Sylvania),28,Scott (Toledo),12,0,,
6,Talawanda (Oxford),19,Fort Loramie (Fort Loramie),34,0,,
6,Tallmadge (Tallmadge),21,Revere (Richfield),7,0,,
6,Teays Valley (Ashville),45,Circleville (Circleville),7,0,,
6,Tecumseh (New Carlisle),8,Kenton Ridge (Springfield),31,0,,
6,Tippecanoe (Tipp City),19,Butler (Vandalia),24,0,,
6,Toronto (Toronto),28,Edison (Richmond),20,0,,
6,Trinity (Garfield Heights),7,Wickliffe (Wickliffe),28,0,,
6,Tri-Valley (Dresden),56,Morgan (McConnelsville),28,0,,
6,Triway (Wooster),17,Cuyahoga Valley Christian Academy (Cuyahoga Falls),55,0,,
6,Turpin (Cincinnati),11,Lebanon (Lebanon),14,0,,
6,Tuscarawas Central Catholic (New Philadelphia),6,Buckeye Trail (Lore City),57,0,,
6,Tuslaw (Massillon),12,Northwest (Canal Fulton),28,0,,
6,Tri-County North (Lewisburg),20,Tri-Village (New Madison),55,0,,
6,United (Hanoverton),20,Lisbon David Anderson (Lisbon),21,0,,
6,University School (Hunting Valley),36,Gilmour Academy (Gates Mills),21,0,,
6,Urbana (Urbana),33,Jonathan Alder (Plain City),41,0,,
6,Ursuline (Youngstown),32,Austintown-Fitch (Austintown),14,0,,
6,Valley (Lucasville),7,Northwest (McDermott),6,0,,
6,Vanlue (Vanlue),16,North Central (Pioneer),48,0,,
6,Van Wert (Van Wert),19,St Marys Memorial (St Marys),21,0,,
6,Vermilion (Vermilion),0,Norwalk (Norwalk),27,0,,
6,Versailles (Versailles),13,Marion Local (Maria Stein),14,0,,
6,Vinton County (McArthur),62,Alexander (Albany),0,0,,
6,Wadsworth (Wadsworth),19,Hudson (Hudson),13,0,,
6,Walnut Hills (Cincinnati),0,Loveland (Loveland),35,0,,
6,Walnut Ridge (Columbus),6,Marion-Franklin (Columbus),30,0,,
6,Walsh Jesuit (Cuyahoga Falls),43,St Vincent-St Mary (Akron),13,0,,
6,Wapakoneta (Wapakoneta),42,Shawnee (Lima),6,0,,
6,Warrensville Heights (Warrensville Heights),14,Maple Heights (Maple Heights),30,0,,
6,Waterford (Waterford),31,Frontier (New Matamoras),0,0,,
6,Waverly (Waverly),56,Oak Hill (Oak Hill),7,0,,
6,Wayne (Huber Heights),49,Beavercreek (Beavercreek),27,0,,
6,Waynesfield-Goshen (Waynesfield),55,Cory-Rawson (Rawson),13,0,,
6,Wayne Trace (Haviland),13,Tinora (Defiance),21,0,,
6,Wellington (Wellington),12,Clearview (Lorain),48,0,,
6,Wellsville (Wellsville),13,Valley Christian School (Youngstown),53,0,,
6,West Branch (Beloit),70,Minerva (Minerva),0,0,,
6,West Carrollton (West Carrollton),20,Stebbins (Riverside),23,0,,
6,Westerville Central (Westerville),14,Pickerington North (Pickerington),16,0,,
6,Westerville North (Westerville),13,Westerville South (Westerville),21,0,,
6,West Clermont (Cincinnati),7,Kings (Kings Mills),21,0,,
6,West Geauga (Chesterland),22,Hawken (Gates Mills),15,0,,
6,Westland (Galloway),7,Gahanna Lincoln (Gahanna),49,0,,
6,West Muskingum (Zanesville),42,Maysville (Zanesville),0,0,,
6,Whitehall-Yearling (Whitehall),6,Columbus Academy (Gahanna),39,0,,
6,Willard (Willard),7,Lakota (Kansas),36,0,,
6,Windham (Windham),0,Fairport Harding (Fairport Harbor),26,0,,
6,Winton Woods (Cincinnati),13,Anderson (Cincinnati),20,0,,
6,Woodmore (Elmore),10,Gibsonburg (Gibsonburg),30,0,,
6,Woodridge (Peninsula),58,Springfield (Akron),0,0,,
6,Woodward (Toledo),6,Lima Senior (Lima),56,0,,
6,Wooster (Wooster),40,West Holmes (Millersburg),43,0,,
6,Harvest Prep (Canal Winchester),32,Wheelersburg (Wheelersburg),16,0,,
6,Worthington Christian (Worthington),14,Pandora-Gilboa (Pandora),48,0,,
6,Worthington Kilbourne (Columbus),0,Delaware Hayes (Delaware),31,0,,
6,Wyoming (Cincinnati),21,Reading (Reading),14,0,,
6,Xenia (Xenia),21,Fairborn (Fairborn),28,0,,
6,Zanesville (Zanesville),0,Licking Valley (Newark),42,0,,
6,Zane Trace (Chillicothe),35,Huntington (Chillicothe),12,0,,
6,Clark Montessori (Cincinnati),55,New Miami (Hamilton),0,0,,
6,Gamble Montessori (Cincinnati),57,Bellevue,8,0,,KY
6,KIPP Columbus (Columbus),0,Bishop Ready (Columbus),37,0,,
6,Dohn Community (Cincinnati),14,Youngstown East (Youngstown),48,0,,
6,West Union (club) (West Union),6,Manchester (Manchester),50,0,,
6,Cabell Midland (Ona),42,Parkersburg (Parkersburg),16,0,WV,WV
6,Calhoun,0,St Marys (St Marys),55,0,WV,WV
6,Clay-Battelle (Blacksville),40,Tygarts Valley,7,0,WV,WV
6,John Marshall (Glen Dale),24,Parkersburg South (Parkersburg),62,0,WV,WV
6,Montcalm (Rock),86,Hannan (Ashton),0,0,WV,WV
6,Mount View,12,Buffalo (Buffalo),6,0,WV,WV
6,Oak Hill,13,Ripley (Ripley),10,0,WV,WV
6,Point Pleasant (Point Pleasant),17,Warren (Vincent),18,0,WV,
6,Tucker County,28,Eastern (Reedsville),22,0,WV,
6,Valley (Wetzel) (Pine Grove),30,Beallsville (Beallsville),36,0,WV,
6,Weir (Weirton),13,Union Local (Belmont),20,0,WV,
6,Wheeling Park (Wheeling),28,Steubenville (Steubenville),42,0,WV,
6,River View (Bradshaw),38,Van (Van),14,0,WV,WV
6,Beechwood,56,Gallatin County,0,0,KY,KY
6,Belfry (Belfry),42,Magoffin County,12,0,KY,KY
6,Boone County,0,Dixie Heights (Covington),53,0,KY,KY
6,Boyd County (Ashland),14,Johnson Central,53,0,KY,KY
6,Campbell County (Alexandria),7,Harrison (Harrison),33,0,KY,
6,Central (Louisville),26,Central Hardin,17,0,KY,KY
6,Conner,0,Scott (Covington),38,0,KY,KY
6,Corbin,42,Hazard,0,0,KY,KY
6,DuPont Manual,36,Christian Academy-Louisville,54,0,KY,KY
6,Fairview (Ashland),16,Powell County,59,0,KY,KY
6,Greenup County,7,Ashland Blazer (Ashland),63,0,KY,KY
6,Highlands (Fort Thomas),58,Cooper (Union),51,0,KY,KY
6,Holmes (Covington),0,Covington Catholic (Park Hills),61,0,KY,KY
6,Newport Central Catholic,14,Raceland (Raceland),40,0,KY,KY
6,Paintsville,16,Leslie County,27,0,KY,KY
6,Pendleton County (Falmouth),12,Ludlow,61,0,KY,KY
6,Pleasure Ridge Park,8,Male (Louisville),43,0,KY,KY
6,Russell (Russell),27,Fleming County,12,0,KY,KY
6,South Oldham,41,Anderson County,7,0,KY,KY
6,St Xavier (Louisville),10,Trinity (Louisville),45,0,KY,KY
6,Tates Creek,6,Ballard,42,0,KY,KY
6,Adrian Lenawee Christian,56,Tekonsha,0,0,MI,MI
6,Brother Rice (Bloomfield Hills),2,St John's Jesuit (Toledo),28,0,MI,
6,Dearborn Divine Child,7,Lumen Christi (Jackson),35,0,MI,MI
6,Detroit Cass Tech,41,Detroit Mumford,0,0,MI,MI
6,Detroit Cody,0,Detroit Denby,44,0,MI,MI
6,North Adams-Jerome,12,Camden-Frontier,66,0,MI,MI
6,Petersburg-Summerfield,16,Erie-Mason,40,0,MI,MI
6,Reading,16,Springport,34,0,MI,MI
6,Novi Detroit Catholic Central (Novi),7,Warren De La Salle,14,0,MI,MI
6,Sand Creek,8,Ottawa Lake-Whiteford,48,0,MI,MI
6,Bedford (Temperance),14,Ann Arbor Pioneer (Ann Arbor),20,0,MI,MI
6,Waldron,8,Pittsford,54,0,MI,MI
6,Britton-Deerfield (Britton),44,Morenci,0,0,MI,MI
6,Central Catholic (Pittsburgh),50,North Allegheny (Wexford),22,0,PA,PA
6,Fox Chapel,0,Pine-Richland (Gibsonia),50,0,PA,PA
6,New Castle (New Castle),14,Central Valley (Monaca),42,0,PA,PA
6,Brownsville,36,Carrick (Pittsburgh),30,0,PA,PA
6,Farrell (Farrell),26,Hickory (Hermitage),7,0,PA,PA
6,Perry Traditional Academy (Pittsburgh),24,Brashear (Pittsburgh),26,0,PA,PA
6,DuBois,20,Brookville,34,0,PA,PA
6,McDowell (Erie),39,Villa Angela-St Joseph (Cleveland),56,0,PA,
6,Sharpsville,41,Greenville,13,0,PA,PA
6,University Prep (USO co-op) (Pittsburgh),36,Wheeling Central Catholic (Wheeling),17,0,PA,WV
6,Erie (Erie),20,Butler,19,0,PA,PA
6,Batesville,26,Lawrenceburg (Lawrenceburg),23,0,IN,IN
6,Ben Davis,62,Lawrence North,14,0,IN,IN
6,Center Grove,31,Lawrence Central,7,0,IN,IN
6,Cloverdale,13,South Decatur,27,0,IN,IN
6,Fort Wayne Bishop Dwenger,42,Fort Wayne Northrop,14,0,IN,IN
6,Fremont,3,Churubusco,46,0,IN,IN
6,Hagerstown,27,Shenandoah,9,0,IN,IN
6,Bishop Chatard (Indianapolis),13,Guerin Catholic,7,0,IN,IN
6,Cathedral (Indianapolis),28,Frederick Douglass (Lexington),19,0,IN,KY
6,North Vermillion,46,Attica,0,0,IN,IN
6,Park Tudor,62,Fort Wayne Blackhawk Christian,7,0,IN,IN
6,Providence,78,Irvington Prep (Indianapolis),0,0,IN,IN
6,Richmond,21,Muncie Central,49,0,IN,IN
6,South Bend St. Joseph,17,Elkhart (Elkhart),26,0,IN,IN
6,South Dearborn,0,East Central (St Leon),51,0,IN,IN
6,Noblesville Lions (club) (Noblesville),0,Landmark Eagles (club) (Cincinnati),26,0,IN,
6,Montgomery Bell Academy,0,McCallie,35,0,TN,TN
6,Stone Bridge,3,Good Counsel (Wheaton),41,0,VA,MD
6,Life Christian Academy (Chester),3,DeMatha Catholic (Hyattsville),41,0,VA,MD
6,Fort Hill (Cumberland),38,Hollidaysburg,21,0,MD,PA
6,Rock Creek Christian (Upper Marlboro),16,Malvern Prep,17,0,MD,PA
6,Paramus Catholic (Paramus),12,DePaul Catholic (Wayne),28,0,NJ,NJ
6,Middletown (Middletown),7,Massillon Washington (Massillon),41,0,DE,
6,St Thomas More (Hamilton),55,Cathedral (Hamilton),0,0,ON,ON
6,St Jean de Brebeuf (Hamilton),0,Bishop Ryan (Hamilton),16,0,ON,ON
6,Bishop Tonnos (Ancaster),46,St Mary's (Hamilton),0,0,ON,ON
6,Football North (via Clarkson SS) (Mississauga),27,Cathedral Prep (Erie),13,0,ON,PA
6,Trinity Catholic (Ocala),26,Raines (Jacksonville),27,0,FL,FL
6,Valdosta (Valdosta),7,McEachern,28,0,GA,GA
6,Bishop Rosecrans (Zanesville),48,Fisher Catholic (Lancaster),27,0,,
6,Catholic Central (Steubenville),20,Madonna (Weirton),0,0,,WV
6,Dayton Christian (Miamisburg),55,Peebles (club) (Peebles),40,0,,
6,Elmwood (Bloomdale),18,Lima Central Catholic (Lima),49,0,,
6,Fort Frye (Beverly),0,Linsly (Wheeling),41,0,,WV
6,Garfield (Akron),14,Firestone (Akron),20,0,,
6,Martins Ferry (Martins Ferry),36,Fairfield Christian Academy (Lancaster),7,0,,
6,Mogadore (Mogadore),41,John F Kennedy (Warren),7,0,,
6,North (Akron),6,East (Akron),42,0,,
6,South Gallia (Crown City),6,Notre Dame (Portsmouth),40,0,,
6,Stryker (Stryker),30,St Mary Central Catholic (Sandusky),45,0,,
6,Taft (Cincinnati),0,Withrow (Cincinnati),31,0,,
6,Watkins Memorial (Pataskala),32,Brooke (Wellsburg),14,0,,WV
6,Western Reserve (Berlin Center),31,Everett,14,0,,PA
6,Western Reserve (Collins),14,St Paul (Norwalk),28,0,,
6,Cincinnati College Prep (Cincinnati),16,Shroder (Cincinnati),8,0,,
6,Columbus Crusaders (club) (Columbus),26,Middletown Christian (club) (Franklin),0,0,,
6,Oak Glen (New Cumberland),42,Berkeley Springs,0,0,WV,WV
6,River Rouge,6,St Edward (Lakewood),42,0,MI,
6,Suttons Bay,0,Concord,48,0,MI,MI
6,Neumann Goretti (Philadelphia),32,West Catholic (Philadelphia),0,0,PA,PA
6,St Francis (Athol Springs),36,Catholic Memorial (West Roxbury),50,0,NY,MA
6,St Joseph's Collegiate (Buffalo),7,Canisius (Buffalo),49,0,NY,NY
6,Mission Viejo (Mission Viejo),17,St John's College (Washington),39,0,CA,DC
6,Trinity Episcopal School (Richmond),48,Episcopal (Alexandria),14,0,VA,VA
7,Belmont (Dayton),6,Thurgood Marshall (Dayton),32,0,,
7,Cleveland Central Catholic (Cleveland),14,Gilmour Academy (Gates Mills),39,0,,
7,Collinwood (Cleveland),20,East Technical (Cleveland),34,0,,
7,Bishop Fenwick (Franklin),20,Chaminade Julienne (Dayton),48,0,,
7,Scott (Toledo),42,Woodward (Toledo),0,0,,
7,Detroit Cass Tech,75,Detroit Western,0,0,MI,MI
7,Detroit Denby,48,Detroit Northwestern,0,0,MI,MI
7,Brashear (Pittsburgh),8,Taylor Allderdice (Pittsburgh),24,0,PA,PA
7,Ada (Ada),28,Jefferson (Delphos),0,0,,
7,Aiken (Cincinnati),8,Western Hills (Cincinnati),16,0,,
7,Alexander (Albany),21,River Valley (Bidwell),0,0,,
7,Amanda-Clearcreek (Amanda),21,Teays Valley (Ashville),34,0,,
7,Anthony Wayne (Whitehouse),18,Findlay (Findlay),14,0,,
7,Arcadia (Arcadia),14,Elmwood (Bloomdale),28,0,,
7,Arcanum (Arcanum),0,Tri-Village (New Madison),43,0,,
7,Arlington (Arlington),21,McComb (McComb),49,0,,
7,Ashland (Ashland),6,Mansfield Senior (Mansfield),14,0,,
7,Aurora (Aurora),38,Tallmadge (Tallmadge),0,0,,
7,Avon (Avon),41,Berea-Midpark (Berea),0,0,,
7,Badin (Hamilton),42,Archbishop Carroll (Dayton),14,0,,
7,Barnesville (Barnesville),41,Caldwell (Caldwell),7,0,,
7,Bay (Bay Village),34,Fairview (Fairview Park),7,0,,
7,Beallsville (Beallsville),39,Bridgeport (Bridgeport),49,0,,
7,Beaver Local (East Liverpool),25,Hubbard (Hubbard),29,0,,
7,Beavercreek (Beavercreek),6,Centerville (Centerville),38,0,,
7,Bellbrook (Bellbrook),31,Franklin (Franklin),0,0,,
7,Beechcroft (Columbus),40,Mifflin (Columbus),7,0,,
7,Bellefontaine (Bellefontaine),42,Tecumseh (New Carlisle),0,0,,
7,Berkshire (Burton),0,Kirtland (Kirtland),47,0,,
7,Bethel (Tipp City),17,Northridge (Dayton),12,0,,
7,Big Walnut (Sunbury),49,Worthington Kilbourne (Columbus),7,0,,
7,Bishop Ready (Columbus),56,Whitehall-Yearling (Whitehall),8,0,,
7,Black River (Sullivan),56,Oberlin (Oberlin),6,0,,
7,Blanchester (Blanchester),34,Williamsburg (Williamsburg),40,0,,
7,Bloom-Carroll (Carroll),35,Logan Elm (Circleville),6,0,,
7,Boardman (Youngstown),20,Warren G Harding (Warren),38,0,,
7,Bowling Green (Bowling Green),0,Sylvania Southview (Sylvania),41,0,,
7,Bowsher (Toledo),6,Napoleon (Napoleon),48,0,,
7,Brecksville-Broadview Heights (Broadview Heights),6,Hudson (Hudson),17,0,,
7,Brookfield (Brookfield),33,LaBrae (Leavittsburg),43,0,,
7,Brookville (Brookville),35,Oakwood (Dayton),0,0,,
7,Brush (Lyndhurst),7,Twinsburg (Twinsburg),42,0,,
7,Buckeye (Medina),52,Lakewood (Lakewood),7,0,,
7,Buckeye Central (New Washington),0,Wynford (Bucyrus),45,0,,
7,Buckeye Trail (Lore City),7,Malvern (Malvern),28,0,,
7,Buckeye Valley (Delaware),28,St Charles (Columbus),20,0,,
7,Bucyrus (Bucyrus),14,Seneca East (Attica),44,0,,
7,Canal Winchester (Canal Winchester),24,Westerville North (Westerville),7,0,,
7,Cardinal Mooney (Youngstown),12,Chaney (Youngstown),28,0,,
7,Cardington-Lincoln (Cardington),21,Danville (Danville),61,0,,
7,Carlisle (Carlisle),14,Waynesville (Waynesville),55,0,,
7,Carrollton (Carrollton),31,Alliance (Alliance),28,0,,
7,Cedarville (Cedarville),35,Catholic Central (Springfield),0,0,,
7,Celina (Celina),52,Bath (Lima),36,0,,
7,Centennial (Columbus),0,Northland (Columbus),51,0,,
7,Central Catholic (Toledo),35,St John's Jesuit (Toledo),7,0,,
7,Chagrin Falls (Chagrin Falls),7,West Geauga (Chesterland),21,0,,
7,Champion (Warren),7,Campbell Memorial (Campbell),0,0,,
7,Chardon (Chardon),49,South (Willoughby),0,0,,
7,Chesapeake (Chesapeake),6,Portsmouth (Portsmouth),28,0,,
7,Chippewa (Doylestown),0,Rittman (Rittman),41,0,,
7,Cincinnati Country Day (Cincinnati),49,Clark Montessori (Cincinnati),8,0,,
7,Cincinnati Hills Christian Academy (Cincinnati),6,Purcell Marian (Cincinnati),29,0,,
7,Circleville (Circleville),19,Hamilton Township (Columbus),55,0,,
7,Clearview (Lorain),19,Firelands (Oberlin),16,0,,
7,Clermont Northeastern (Batavia),0,Bethel-Tate (Bethel),38,0,,
7,Cleveland Heights (Cleveland Heights),42,Solon (Solon),28,0,,
7,Clinton-Massie (Clarksville),50,Goshen (Goshen),0,0,,
7,Cloverleaf (Lodi),14,Woodridge (Peninsula),42,0,,
7,Clyde (Clyde),14,Tiffin Columbian (Tiffin),49,0,,
7,Colonel Crawford (North Robinson),41,Upper Sandusky (Upper Sandusky),6,0,,
7,Columbia (Columbia Station),40,Wellington (Wellington),14,0,,
7,Columbus Academy (Gahanna),35,Bexley (Columbus),13,0,,
7,Columbus Grove (Columbus Grove),28,Leipsic (Leipsic),14,0,,
7,Copley (Copley),48,Cuyahoga Falls (Cuyahoga Falls),29,0,,
7,Cory-Rawson (Rawson),24,Perry (Lima),41,0,,
7,Coventry (Akron),13,Ravenna (Ravenna),49,0,,
7,Covington (Covington),0,Milton-Union (West Milton),48,0,,
7,Crestline (Crestline),0,Upper Scioto Valley (McGuffey),72,0,,
7,Crestview (Convoy),0,Bluffton (Bluffton),21,0,,
7,Crestwood (Mantua),14,Cardinal (Middlefield),34,0,,
7,Crooksville (Crooksville),0,West Muskingum (Zanesville),48,0,,
7,Cuyahoga Valley Christian Academy (Cuyahoga Falls),23,Fairless (Brewster),0,0,,
7,Dalton (Dalton),54,Northwestern (West Salem),7,0,,
7,Danbury (Lakeside),30,Sebring McKinley (Sebring),28,0,,
7,Dawson-Bryant (Coal Grove),12,Gallia Academy (Gallipolis),28,0,,
7,Deer Park (Cincinnati),6,Wyoming (Cincinnati),42,0,,
7,Defiance (Defiance),18,Elida (Elida),19,0,,
7,Dixie (New Lebanon),6,Twin Valley South (West Alexandria),61,0,,
7,Dover (Dover),38,St Francis DeSales (Columbus),7,0,,
7,Dublin Coffman (Dublin),14,Olentangy Orange (Lewis Center),35,0,,
7,Dublin Scioto (Dublin),27,Franklin Heights (Columbus),24,0,,
7,Dunbar (Dayton),48,Meadowdale (Dayton),12,0,,
7,East (Columbus),14,Whetstone (Columbus),16,0,,
7,Youngstown East (Youngstown),30,Howland (Warren),16,0,,
7,Sciotoville Community (Portsmouth),8,South Gallia (Crown City),46,0,,
7,Eastern (Reedsville),59,Buffalo (Buffalo),16,0,,WV
7,East Knox (Howard),6,Northmor (Galion),27,0,,
7,Eastmoor Academy (Columbus),30,South (Columbus),24,0,,
7,Eastwood (Pemberville),62,Fostoria (Fostoria),20,0,,
7,Eaton (Eaton),48,Monroe (Monroe),7,0,,
7,Edison (Milan),14,Perkins (Sandusky),49,0,,
7,Edison (Richmond),14,East Liverpool (East Liverpool),17,0,,
7,Elgin (Marion),22,Waynesfield-Goshen (Waynesfield),57,0,,
7,Elyria (Elyria),30,Avon Lake (Avon Lake),38,0,,
7,Euclid (Euclid),0,Brunswick (Brunswick),14,0,,
7,Evergreen (Metamora),7,Bryan (Bryan),35,0,,
7,Fairbanks (Milford Center),7,Mechanicsburg (Mechanicsburg),47,0,,
7,Fairborn (Fairborn),13,Butler (Vandalia),49,0,,
7,Fairfield Christian Academy (Lancaster),61,Bishop Rosecrans (Zanesville),58,0,,
7,Fairland (Proctorville),35,South Point (South Point),14,0,,
7,Fairview (Sherwood),44,Edgerton (Edgerton),35,0,,
7,Field (Mogadore),6,Streetsboro (Streetsboro),40,0,,
7,Fisher Catholic (Lancaster),20,Miller (Corning),43,0,,
7,Fremont Ross (Fremont),41,Clay (Oregon),28,0,,
7,Frontier (New Matamoras),8,Conotton Valley (Bowerston),33,0,,
7,Garaway (Sugarcreek),35,Indian Valley (Gnadenhutten),14,0,,
7,Garfield (Garrettsville),42,Liberty (Youngstown),21,0,,
7,Garfield Heights (Garfield Heights),2,Bedford (Bedford),21,0,,
7,Geneva (Geneva),55,Conneaut (Conneaut),0,0,,
7,Gibsonburg (Gibsonburg),34,Lakota (Kansas),3,0,,
7,Girard (Girard),21,South Range (Canfield),49,0,,
7,Graham Local (St Paris),7,Shawnee (Springfield),47,0,,
7,Grand Valley (Orwell),0,Harvey (Painesville),42,0,,
7,Greeneview (Jamestown),20,Southeastern Local (South Charleston),13,0,,
7,Greenon (Enon),48,Madison-Plains (London),10,0,,
7,Greenville (Greenville),0,Stebbins (Riverside),30,0,,
7,Grove City (Grove City),28,Westerville Central (Westerville),33,0,,
7,Hamilton (Hamilton),18,Middletown (Middletown),14,0,,
7,Marion Harding (Marion),35,Clear Fork (Bellville),7,0,,
7,Hardin Northern (Dola),48,Ridgemont (Mt Victory),6,0,,
7,Harrison (Harrison),42,Mount Healthy (Cincinnati),6,0,,
7,Hawken (Gates Mills),30,Lutheran West (Rocky River),41,0,,
7,Delaware Hayes (Delaware),36,Westerville South (Westerville),33,0,,
7,Heath (Heath),21,Utica (Utica),14,0,,
7,Hicksville (Hicksville),21,Paulding (Paulding),48,0,,
7,Highland (Medina),42,Kent Roosevelt (Kent),0,0,,
7,Highland (Marengo),21,Galion (Galion),23,0,,
7,Hilliard Davidson (Hilliard),10,Hilliard Bradley (Hilliard),37,0,,
7,Holgate (Holgate),80,Stryker (Stryker),20,0,,
7,Hopewell-Loudon (Bascom),72,Willard (Willard),33,0,,
7,Hughes (Cincinnati),7,Taft (Cincinnati),45,0,,
7,Huntington (Chillicothe),47,Southeastern (Chillicothe),12,0,,
7,Huron (Huron),37,Bellevue (Bellevue),18,0,,
7,Independence (Columbus),18,Briggs (Columbus),12,0,,
7,Independence (Independence),35,Brooklyn (Brooklyn),0,0,,
7,Indian Creek (Wintersville),6,Harrison Central (Cadiz),32,0,,
7,Indian Lake (Lewistown),48,Benjamin Logan (Bellefontaine),0,0,,
7,Jackson (Jackson),42,Miami Trace (Washington Court House),13,0,,
7,Jackson (Massillon),16,GlenOak (Canton),21,0,,
7,Jefferson Area (Jefferson),14,Lakeside (Ashtabula),44,0,,
7,John Adams (Cleveland),6,John Marshall (Cleveland),37,0,,
7,John F Kennedy (Warren),14,Rootstown (Rootstown),49,0,,
7,John Glenn (New Concord),10,Maysville (Zanesville),7,0,,
7,John Hay (Cleveland),7,Notre Dame-Cathedral Latin (Chardon),34,0,,
7,Jonathan Alder (Plain City),48,London (London),57,0,,
7,Kenston (Chagrin Falls),38,Mayfield (Mayfield),20,0,,
7,Kenton (Kenton),0,Wapakoneta (Wapakoneta),35,0,,
7,Kenton Ridge (Springfield),7,Urbana (Urbana),41,0,,
7,Kettering Fairmont (Kettering),17,Miamisburg (Miamisburg),28,0,,
7,Keystone (La Grange),28,Brookside (Sheffield),7,0,,
7,Kings (Kings Mills),12,Winton Woods (Cincinnati),13,0,,
7,Lake (Uniontown),22,Canton McKinley (Canton),29,0,,
7,Lake Catholic (Mentor),21,Padua Franciscan (Parma),13,0,,
7,Lakewood (Hebron),7,Northridge (Johnstown),19,0,,
7,Lakota East (Liberty Township),30,Sycamore (Cincinnati),38,0,,
7,Lancaster (Lancaster),3,Groveport Madison (Groveport),13,0,,
7,Lebanon (Lebanon),21,West Clermont (Cincinnati),14,0,,
7,Lexington (Lexington),28,West Holmes (Millersburg),62,0,,
7,Liberty Union (Baltimore),7,Fairfield Union (Lancaster),17,0,,
7,Licking Heights (Pataskala),35,Zanesville (Zanesville),7,0,,
7,Licking Valley (Newark),21,Watkins Memorial (Pataskala),14,0,,
7,Lima Senior (Lima),58,Rogers (Toledo),6,0,,
7,Gahanna Lincoln (Gahanna),20,New Albany (New Albany),7,0,,
7,Lincoln West (Cleveland),0,John F Kennedy (Cleveland),26,0,,
7,Linden McKinley (Columbus),0,Granville (Granville),43,0,,
7,Little Miami (Morrow),20,Anderson (Cincinnati),46,0,,
7,Lockland (Lockland),48,New Miami (Hamilton),7,0,,
7,Lorain (Lorain),47,Warrensville Heights (Warrensville Heights),14,0,,
7,Loudonville (Loudonville),14,Fredericktown (Fredericktown),28,0,,
7,Louisville (Louisville),7,Green (Uniontown),42,0,,
7,Loveland (Loveland),49,Turpin (Cincinnati),23,0,,
7,Lucas (Lucas),27,Lima Central Catholic (Lima),34,0,,
7,Madison (Madison),20,Edgewood (Ashtabula),17,0,,
7,Madison (Middletown),6,Valley View (Germantown),49,0,,
7,Manchester (Manchester),12,Fayetteville (Fayetteville),22,0,,
7,Maple Heights (Maple Heights),54,Shaw (East Cleveland),0,0,,
7,Margaretta (Castalia),14,Calvert (Tiffin),27,0,,
7,Mariemont (Cincinnati),21,Madeira (Cincinnati),14,0,,
7,Marietta (Marietta),0,Logan (Logan),17,0,,
7,Marion Local (Maria Stein),49,Fort Recovery (Fort Recovery),0,0,,
7,Marion-Franklin (Columbus),20,Africentric Early College (Columbus),6,0,,
7,Marlington (Alliance),0,West Branch (Beloit),56,0,,
7,Martins Ferry (Martins Ferry),42,Berne Union (Sugar Grove),0,0,,
7,Marysville (Marysville),34,Dublin Jerome (Dublin),27,0,,
